pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
MELA_0214,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0215,0,310,0,0,0,0,0,4824,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0216,0,2682,0,0,0,0,0,12599,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0217,431,440,207,502,1704,0,0,198,0,1083,153,0,0,60,0,0,0,0,0,0,0,0,0,0
MELA_0218,0,740,0,0,0,0,0,2469,12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0220,0,546,0,0,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0
MELA_0221,0,1223,0,0,0,0,0,21622,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0
MELA_0222,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0223,0,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0225,478,325,2289,0,1193,0,1640,346,0,0,98,0,0,140,0,0,82,0,0,8,0,0,0,0
MELA_0226,0,268,0,0,0,0,108,0,1390,0,0,0,6008,0,0,0,0,0,0,0,0,0,0,0
MELA_0227,0,1962,0,0,0,0,2873,6791,1438,550,0,0,7579,0,0,0,376,0,0,0,0,0,0,0
MELA_0228,0,859,0,0,0,0,2604,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0229,0,4537,0,0,0,0,0,13182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0230,0,3187,0,0,0,0,0,2088,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0231,1451,641,865,0,1239,0,2012,404,1001,0,719,0,1049,2443,0,0,0,0,0,0,0,0,0,0
MELA_0232,0,215,0,0,0,0,2402,336,0,407,0,0,0,0,0,0,0,0,0,127,0,0,0,0
MELA_0234,0,2818,0,0,0,0,0,23041,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0236,0,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0237,0,722,0,0,0,0,0,997,426,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0238,0,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0239,0,601,0,0,0,0,0,2457,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0240,1335,0,642,0,0,0,524,136,0,0,0,0,550,762,0,1108,0,0,0,0,0,0,0,0
MELA_0241,0,769,0,0,0,0,2101,92,1418,0,0,0,2828,0,0,0,0,0,0,0,0,0,0,0
MELA_0242,0,79,0,0,0,0,3298,0,68,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0243,313,0,359,0,94,0,471,133,0,0,122,137,0,540,0,0,568,0,0,0,0,0,0,0
MELA_0244,0,412,0,0,0,0,2181,602,861,252,0,0,2058,0,0,0,0,0,0,0,0,0,0,29
MELA_0245,189,102,0,0,1204,0,85,0,0,0,43,0,65,0,0,0,0,0,0,0,0,0,0,0
MELA_0247,0,3234,0,0,0,0,0,2804,6349,0,0,0,15029,0,0,0,0,0,0,0,0,0,0,0
MELA_0248,0,4156,0,0,0,0,8409,6336,6348,7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0249,0,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0250,0,133,0,0,0,0,0,24,0,0,0,197,1819,0,0,0,0,0,0,0,0,0,0,11
MELA_0251,0,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0253,0,7894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0254,0,3175,0,0,0,0,0,0,0,4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0255,0,1601,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0256,0,1610,0,0,0,0,0,3870,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0257,0,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0258,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0259,0,1354,0,0,0,0,0,374,0,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0261,0,115,0,0,0,0,2843,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0262,0,2489,0,0,0,0,0,13398,1411,0,0,0,16452,0,0,0,0,0,0,0,0,0,0,0
MELA_0263,0,828,0,0,0,0,0,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0264,0,487,0,0,0,0,0,867,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
