pair,type,burden
G16345.NCI-H211,fbi,10
G16346.NCI-H1299,fbi,6
G16347.NCI-H69,fbi,2
G16348.NCI-H146,fbi,5
G16349.NCI-H2066,fbi,12
G16351.HCC-44,fbi,8
G16352.COLO_668,fbi,6
G16353.COR-L88,fbi,14
G16354.NCI-H889,fbi,7
G16355.NCI-H2170,fbi,10
G16356.HCC-15,fbi,3
G16357.SBC-5,fbi,9
G16358.NCI-H1184,fbi,2
G16359.PLC_PRF_5,fbi,10
G16360.TE-11,fbi,11
G16361.HARA,fbi,31
G16362.23132_87,fbi,6
G16363.Caki-1,fbi,0
G16364.NCI-H747,fbi,0
G16365.HEL_92.1.7,fbi,4
G16366.SW_1271,fbi,6
G16367.SK-MES-1,fbi,10
G16368.NCI-H1618,fbi,1
G16369.SK-HEP-1,fbi,1
G16370.KYSE-180,fbi,25
G16372.SNU-475,fbi,8
G16373.Calu-1,fbi,0
G16374.HCT_116,fbi,6
G16375.NCI-H2029,fbi,11
G16376.NCI-H209,fbi,3
G16377.KYSE-410,fbi,26
G16378.DMS_53,fbi,8
G16379.RKO,fbi,7
G16380.COR-L279,fbi,0
G16381.DMS_153,fbi,5
G16382.RERF-LC-MS,fbi,1
G16383.NCI-H510,fbi,18
G16384.NCI-H2196,fbi,6
G16385.NCI-H661,fbi,13
G16386.NCI-H1105,fbi,9
G16387.HCC-33,fbi,5
G16388.NCI-H2081,fbi,7
G16389.SW_900,fbi,7
G16390.C2BBe1,fbi,5
G16391.COR-L311,fbi,7
G16392.DMS_454,fbi,8
G16393.A549,fbi,0
G16394.NCI-H2171,fbi,8
G16395.SNU-423,fbi,4
G16396.NCI-H526,fbi,12
G16397.COR-L24,fbi,9
G16398.SW480,fbi,5
G16399.NCI-H524,fbi,3
G16400.SNU-387,fbi,3
G16401.NCI-H1876,fbi,10
G16402.NCI-H522,fbi,3
G16403.NCI-H1651,fbi,25
G16404.NCI-H1650,fbi,2
G16405.NCI-H650,fbi,14
G16406.NCI-H1341,fbi,4
G16407.KYSE-30,fbi,32
G16408.NCI-H1963,fbi,2
G16409.NCI-H2122,fbi,4
G16410.ESS-1,fbi,0
G16411.SHP-77,fbi,9
G16412.HT-29,fbi,2
G16413.NCI-H1836,fbi,11
G16414.NCI-H196,fbi,5
G16415.NCI-H1694,fbi,12
G16416.TE-5,fbi,30
G16417.SNG-M,fbi,0
G16418.NCI-H1437,fbi,7
G16419.KNS-62,fbi,4
G16420.MFE-296,fbi,0
G16421.NCI-H1666,fbi,5
G16422.NCI-H2286,fbi,5
G16423.NCI-H1339,fbi,8
G16424.DMS_79,fbi,1
G16425.HCT-15,fbi,2
G16426.NCI-H446,fbi,5
G16427.Hep_G2,fbi,5
G16428.NCI-H1092,fbi,8
G16429.NCI-H2227,fbi,2
G16430.NCI-H1436,fbi,0
G16431.NCI-H841,fbi,5
G16432.SK-LMS-1,fbi,2
G16433.MM1-S,fbi,0
G16434.SW579,fbi,9
G16435.22Rv1,fbi,1
G16436.U-2_OS,fbi,16
G16437.SK-MEL-30,fbi,2
G16438.5637,fbi,5
G16439.ONS-76,fbi,0
G16440.MKN74,fbi,17
G16441.DB,fbi,1
G16442.EFO-27,fbi,0
G16443.OVSAHO,fbi,4
G16444.G-401,fbi,0
G16445.HSC-3,fbi,6
G16446.A2780,fbi,2
G16447.MKN7,fbi,29
G16448.SNU-1,fbi,2
G16449.CHP-212,fbi,2
G16450.NUGC-3,fbi,1
G16451.HGC-27,fbi,18
G16452.MSTO-211H,fbi,4
G16453.A-375,fbi,2
G16454.RT-112,fbi,7
G16455.SCLC-21H,fbi,6
G16456.SH-10-TC,fbi,12
G16457.NUGC-4,fbi,4
G16458.GCIY,fbi,12
G16459.OPM-2,fbi,3
G16460.NCI-N87,fbi,11
G16461.SCC-4,fbi,17
G16462.KMS-11,fbi,10
G16463.NCI-H82,fbi,6
G16464.LOX_IMVI,fbi,1
G16465.G-361,fbi,8
G16466.FU97,fbi,15
G16467.AGS,fbi,2
G16468.OCUM-1,fbi,9
G16469.Hs_746T,fbi,13
G16470.Daoy,fbi,10
G16471.RKN,fbi,1
G16472.UACC-257,fbi,0
G16473.CAL_27,fbi,7
G16474.SK-OV-3,fbi,4
G16475.JHOS-2,fbi,7
G16476.IM95,fbi,0
G16477.RERF-GC-1B,fbi,16
G16478.KE-39,fbi,18
G16479.SCC-25,fbi,8
G16480.NCI-H2052,fbi,7
G16481.DU_145,fbi,10
G16482.FaDu,fbi,36
G16483.PC-3,fbi,13
G16484.SNU-16,fbi,3
G16485.T24,fbi,0
G16486.IGR-39,fbi,8
G16487.KATO_III,fbi,9
G16488.MKN-45,fbi,14
G32831.59M,fbi,8
G32831.769-P,fbi,9
G32831.8305C,fbi,5
G32831.A-204,fbi,1
G32831.A-704,fbi,0
G32831.A101D,fbi,4
G32831.A2058,fbi,2
G32831.A3_KAW,fbi,3
G32831.ABC-1,fbi,22
G32831.ACHN,fbi,0
G32831.AN3_CA,fbi,1
G32831.AU565,fbi,25
G32831.BT-20,fbi,21
G32831.BT-474,fbi,27
G32831.BT-483,fbi,5
G32831.CAL-120,fbi,19
G32831.CAL-51,fbi,0
G32831.CAL-54,fbi,0
G32831.CAL-85-1,fbi,1
G32831.CAMA-1,fbi,8
G32831.CAS-1,fbi,2
G32831.CCK-81,fbi,2
G32831.COLO_201,fbi,6
G32831.COLO_741,fbi,6
G32831.COLO_829,fbi,5
G32831.COR-L23,fbi,12
G32831.COV362,fbi,8
G32831.COV644,fbi,10
G32831.Calu-6,fbi,7
G32831.Caov-3,fbi,13
G32831.Capan-1,fbi,13
G32831.ChaGo-K-1,fbi,9
G32831.DU4475,fbi,2
G32831.Detroit_562,fbi,16
G32831.EBC-1,fbi,25
G32831.EFM-19,fbi,21
G32831.EFM-192A,fbi,11
G32831.EFO-21,fbi,8
G32831.EOL-1,fbi,1
G32831.ES-2,fbi,14
G32831.FU-OV-1,fbi,20
G32831.G-402,fbi,1
G32831.GAMG,fbi,1
G32831.GB-1,fbi,11
G32831.GI-1,fbi,3
G32831.GP2d,fbi,0
G32831.H4,fbi,5
G32831.HCC-1833,fbi,3
G32831.HCC-95,fbi,3
G32831.HCC1187,fbi,5
G32831.HCC1419,fbi,20
G32831.HCC1428,fbi,6
G32831.HCC1500,fbi,10
G32831.HCC1569,fbi,20
G32831.HCC1599,fbi,30
G32831.HCC1937,fbi,12
G32831.HCC1954,fbi,35
G32831.HCC202,fbi,19
G32831.HCC2157,fbi,14
G32831.HCC38,fbi,10
G32831.HCC70,fbi,1
G32831.HCC827,fbi,8
G32831.HDQ-P1,fbi,12
G32831.HEC-1-A,fbi,2
G32831.HEL_92.1.7,fbi,6
G32831.HPAC,fbi,2
G32831.HT-1376,fbi,12
G32831.HT-144,fbi,5
G32831.HT115,fbi,0
G32831.Hs_294T,fbi,4
G32831.Hs_944.T,fbi,6
G32831.HuTu_80,fbi,0
G32831.IGROV1,fbi,0
G32831.Ishikawa__Heraklio__02_ER-,fbi,3
G32831.JHH-1,fbi,5
G32831.JHH-7,fbi,26
G32831.JHUEM-1,fbi,0
G32831.KALS-1,fbi,3
G32831.KARPAS-299,fbi,2
G32831.KLE,fbi,7
G32831.KM12,fbi,0
G32831.KU-19-19,fbi,10
G32831.KYM-1,fbi,4
G32831.KYSE-520,fbi,12
G32831.KYSE-70,fbi,24
G32831.LAMA-84,fbi,0
G32831.LC-1F,fbi,8
G32831.LK-2,fbi,0
G32831.LN-18,fbi,5
G32831.LN-229,fbi,9
G32831.LS411N,fbi,3
G32831.LS513,fbi,0
G32831.LS_180,fbi,0
G32831.LU99,fbi,12
G32831.LoVo,fbi,0
G32831.MCF7,fbi,24
G32831.MDA-MB-134-VI,fbi,2
G32831.MDA-MB-157,fbi,12
G32831.MDA-MB-175-VII,fbi,4
G32831.MDA-MB-231,fbi,2
G32831.MDA-MB-361,fbi,17
G32831.MDA-MB-453,fbi,11
G32831.MFE-280,fbi,11
G32831.MFE-319,fbi,0
G32831.MIA_PaCa-2,fbi,5
G32831.MKN1,fbi,18
G32831.MONO-MAC-1,fbi,8
G32831.MV-4-11,fbi,0
G32831.NCI-H1355,fbi,4
G32831.NCI-H1435,fbi,11
G32831.NCI-H1693,fbi,13
G32831.NCI-H1703,fbi,6
G32831.NCI-H1792,fbi,21
G32831.NCI-H1793,fbi,3
G32831.NCI-H1869,fbi,6
G32831.NCI-H1975,fbi,6
G32831.NCI-H2030,fbi,9
G32831.NCI-H2228,fbi,3
G32831.NCI-H226,fbi,2
G32831.NCI-H23,fbi,17
G32831.NCI-H3255,fbi,12
G32831.NCI-H358,fbi,3
G32831.NCI-H460,fbi,3
G32831.NCI-H508,fbi,3
G32831.NCI-H520,fbi,9
G32831.NCI-H596,fbi,5
G32831.NCI-H838,fbi,16
G32831.NIH_OVCAR-3,fbi,26
G32831.OAW42,fbi,8
G32831.OE19,fbi,14
G32831.OS-RC-2,fbi,3
G32831.OV-90,fbi,10
G32831.OV56,fbi,1
G32831.OV7,fbi,1
G32831.OVCAR-4,fbi,11
G32831.OVCAR-8,fbi,6
G32831.OVK18,fbi,2
G32831.PA-TU-8988T,fbi,14
G32831.PANC-1,fbi,10
G32831.Panc_03.27,fbi,10
G32831.Panc_10.05,fbi,2
G32831.REC-1,fbi,2
G32831.RL95-2,fbi,4
G32831.RMG-I,fbi,12
G32831.RPMI-7951,fbi,2
G32831.RPMI_8226,fbi,9
G32831.RVH-421,fbi,6
G32831.SCaBER,fbi,6
G32831.SF-295,fbi,0
G32831.SK-CO-1,fbi,18
G32831.SK-LU-1,fbi,16
G32831.SK-MEL-2,fbi,4
G32831.SK-MEL-24,fbi,1
G32831.SK-MEL-5,fbi,0
G32831.SK-N-AS,fbi,0
G32831.SK-UT-1,fbi,2
G32831.SNU-119,fbi,22
G32831.SNU-182,fbi,9
G32831.SNU-407,fbi,2
G32831.SNU-449,fbi,5
G32831.SUIT-2,fbi,11
G32831.SW48,fbi,3
G32831.SW948,fbi,3
G32831.SW_1783,fbi,0
G32831.SW_1990,fbi,4
G32831.T-47D,fbi,3
G32831.T84,fbi,7
G32831.TE-1,fbi,9
G32831.THP-1,fbi,10
G32831.U-251_MG,fbi,6
G32831.UACC-812,fbi,17
G32831.UACC-893,fbi,14
G32831.VM-CUB1,fbi,4
G32831.WM-266-4,fbi,2
G32831.ZR-75-1,fbi,4
LU-14,fbi,3
LU-4,fbi,8
LU-42,fbi,0
LU-44,fbi,2
LU-51,fbi,0
LU-57,fbi,1
LU-6,fbi,1
LU-69,fbi,22
LU-78,fbi,0
LU-87,fbi,0
LU-89,fbi,1
LU-F13,fbi,2
LU-F16,fbi,4
LU-F2,fbi,0
LU-F29,fbi,1
LU-F31,fbi,7
LU-F37,fbi,3
LU-F6,fbi,0
LU-FF1,fbi,14
LU-FF104,fbi,0
LU-FF107,fbi,0
LU-FF115,fbi,1
LU-FF13,fbi,5
LU-FF20,fbi,1
LU-FF21,fbi,17
LU-FF23,fbi,0
LU-FF24,fbi,3
LU-FF3,fbi,0
LU-FF34,fbi,2
LU-FF37,fbi,0
LU-FF4,fbi,2
LU-FF43,fbi,2
LU-FF53,fbi,16
LU-FF55,fbi,1
LU-FF56,fbi,12
LU-FF57,fbi,3
LU-FF58,fbi,0
LU-FF62,fbi,11
LU-FF67,fbi,0
LU-FF71,fbi,0
LU-FF76,fbi,4
LU-FF77,fbi,1
LU-FF78,fbi,8
LU-FF79,fbi,17
LU-FF85,fbi,4
LU-FF86,fbi,1
LU-SC126,fbi,4
LU-SC81,fbi,6
LU-SC97,fbi,1
MELA_0001,fbi,65
MELA_0002,fbi,37
MELA_0003,fbi,14
MELA_0004,fbi,4
MELA_0005,fbi,8
MELA_0006,fbi,9
MELA_0007,fbi,6
MELA_0008,fbi,9
MELA_0009,fbi,9
MELA_0010,fbi,6
MELA_0011,fbi,0
MELA_0012,fbi,22
MELA_0013,fbi,6
MELA_0014,fbi,9
MELA_0015,fbi,12
MELA_0016,fbi,1
MELA_0017,fbi,0
MELA_0018,fbi,2
MELA_0019,fbi,0
MELA_0020,fbi,0
MELA_0021,fbi,9
MELA_0022,fbi,2
MELA_0023,fbi,7
MELA_0024,fbi,0
MELA_0025,fbi,0
MELA_0026,fbi,2
MELA_0027,fbi,0
MELA_0028,fbi,13
MELA_0029,fbi,4
MELA_0030,fbi,8
MELA_0031,fbi,0
MELA_0032,fbi,1
MELA_0034,fbi,0
MELA_0035,fbi,2
MELA_0037,fbi,6
MELA_0039,fbi,0
MELA_0040,fbi,6
MELA_0041,fbi,2
MELA_0043,fbi,7
MELA_0044,fbi,0
MELA_0046,fbi,1
MELA_0047,fbi,2
MELA_0048,fbi,12
MELA_0049,fbi,11
MELA_0050,fbi,3
MELA_0051,fbi,2
MELA_0052,fbi,5
MELA_0053,fbi,0
MELA_0054,fbi,3
MELA_0055,fbi,0
MELA_0056,fbi,12
MELA_0057,fbi,6
MELA_0058,fbi,5
MELA_0059,fbi,19
MELA_0060,fbi,13
MELA_0061,fbi,5
MELA_0063,fbi,0
MELA_0064,fbi,7
MELA_0065,fbi,11
MELA_0066,fbi,9
MELA_0067,fbi,10
MELA_0068,fbi,3
MELA_0069,fbi,9
MELA_0070,fbi,7
MELA_0071,fbi,11
MELA_0072,fbi,11
MELA_0075,fbi,0
MELA_0076,fbi,3
MELA_0078,fbi,2
MELA_0079,fbi,4
MELA_0080,fbi,3
MELA_0081,fbi,17
MELA_0082,fbi,2
MELA_0083,fbi,2
MELA_0098,fbi,2
MELA_0102,fbi,7
MELA_0103,fbi,8
MELA_0104,fbi,3
MELA_0105,fbi,2
MELA_0107,fbi,6
MELA_0108,fbi,0
MELA_0110,fbi,2
MELA_0114,fbi,0
MELA_0116,fbi,2
MELA_0118,fbi,6
MELA_0119,fbi,12
MELA_0121,fbi,5
MELA_0122,fbi,2
MELA_0135,fbi,8
MELA_0160,fbi,6
MELA_0161,fbi,0
MELA_0163,fbi,6
MELA_0164,fbi,13
MELA_0165,fbi,0
MELA_0166,fbi,6
MELA_0167,fbi,10
MELA_0168,fbi,0
MELA_0169,fbi,10
MELA_0170,fbi,6
MELA_0171,fbi,0
MELA_0172,fbi,0
MELA_0173,fbi,1
MELA_0174,fbi,3
MELA_0175,fbi,3
MELA_0176,fbi,9
MELA_0177,fbi,0
MELA_0178,fbi,5
MELA_0179,fbi,1
MELA_0180,fbi,3
MELA_0181,fbi,7
MELA_0182,fbi,3
MELA_0183,fbi,6
MELA_0184,fbi,7
MELA_0185,fbi,1
MELA_0186,fbi,1
MELA_0187,fbi,5
MELA_0188,fbi,3
MELA_0189,fbi,1
MELA_0190,fbi,6
MELA_0192,fbi,10
MELA_0193,fbi,7
MELA_0195,fbi,1
MELA_0196,fbi,2
MELA_0197,fbi,2
MELA_0199,fbi,7
MELA_0200,fbi,0
MELA_0201,fbi,2
MELA_0202,fbi,2
MELA_0203,fbi,0
MELA_0204,fbi,16
MELA_0205,fbi,0
MELA_0206,fbi,17
MELA_0207,fbi,1
MELA_0208,fbi,0
MELA_0209,fbi,8
MELA_0210,fbi,1
MELA_0211,fbi,1
MELA_0212,fbi,2
MELA_0213,fbi,2
MELA_0214,fbi,4
MELA_0215,fbi,3
MELA_0216,fbi,0
MELA_0217,fbi,2
MELA_0218,fbi,0
MELA_0220,fbi,0
MELA_0221,fbi,10
MELA_0222,fbi,0
MELA_0223,fbi,9
MELA_0225,fbi,4
MELA_0226,fbi,9
MELA_0227,fbi,2
MELA_0228,fbi,1
MELA_0229,fbi,3
MELA_0230,fbi,21
MELA_0231,fbi,56
MELA_0232,fbi,2
MELA_0234,fbi,7
MELA_0236,fbi,3
MELA_0237,fbi,0
MELA_0238,fbi,12
MELA_0239,fbi,4
MELA_0240,fbi,2
MELA_0241,fbi,2
MELA_0242,fbi,0
MELA_0243,fbi,1
MELA_0244,fbi,0
MELA_0245,fbi,2
MELA_0247,fbi,4
MELA_0248,fbi,1
MELA_0249,fbi,0
MELA_0250,fbi,0
MELA_0251,fbi,4
MELA_0253,fbi,9
MELA_0254,fbi,10
MELA_0255,fbi,10
MELA_0256,fbi,4
MELA_0257,fbi,2
MELA_0258,fbi,0
MELA_0259,fbi,1
MELA_0261,fbi,4
MELA_0262,fbi,0
MELA_0263,fbi,0
MELA_0264,fbi,0
P01-28,fbi,0
P03-1426,fbi,4
P03-2345,fbi,2
P04-1084,fbi,0
P05-1657,fbi,1
P05-2709,fbi,0
P05-3852,fbi,1
P05-620,fbi,4
P07-144,fbi,7
P07-4941,fbi,1
P07-5021,fbi,1
P07-5037,fbi,0
P07-5318,fbi,0
P07-837,fbi,8
P08-1042,fbi,0
P08-1541,fbi,4
P08-217,fbi,0
P08-492,fbi,1
P08-501,fbi,1
P08-5852,fbi,0
P08-688,fbi,3
P08-716,fbi,3
P09-1042,fbi,3
P09-37,fbi,2
P09-396,fbi,0
P09-628,fbi,1
P09-730,fbi,0
PM1002-Z1-1,fbi,18
PM1087-Z1,fbi,6
PM1099-Z12,fbi,7
PM1111-Z1,fbi,4
PM1144-Z1,fbi,0
PM1145-X1,fbi,0
PM1157-Z1,fbi,28
PM1169-Z4-1-p2,fbi,4
PM1177-Z1-1,fbi,10
PM12-Z10-1,fbi,0
PM1230-Z1,fbi,0
PM1234-Z1,fbi,0
PM1281-Z3-1,fbi,2
PM1282-X1-1,fbi,11
PM1284-Z1,fbi,2
PM1301-Z1,fbi,2
PM1341-Z2,fbi,7
PM1388-Brain,fbi,0
PM1390-Z12,fbi,1
PM1411-X1-1,fbi,0
PM1462-Z1,fbi,3
PM1473-Z1,fbi,0
PM1542-Z1-1,fbi,1
PM1563-Z1-1,fbi,1
PM1570-Z1-1,fbi,3
PM159-Z1-1,fbi,2
PM159-Z13-1,fbi,0
PM159-Z6-1,fbi,1
PM159-Z7-1,fbi,1
PM201-Z1-1,fbi,2
PM3-Z1-2,fbi,1
PM316-Z1,fbi,0
PM316-Z17,fbi,5
PM316-Z18,fbi,3
PM316-Z19,fbi,4
PM316-Z22,fbi,4
PM316-Z27,fbi,0
PM316-Z8,fbi,4
PM322-Z5-1,fbi,6
PM389-X1,fbi,7
PM576-Z1-1,fbi,29
PM63-Z10-1,fbi,7
PM63-Z3-1,fbi,7
PM63-Z6-1,fbi,8
PM631-Z1,fbi,2
PM650-Z1,fbi,8
PM677-Z12-1,fbi,2
PM677-Z16-1,fbi,1
PM677-Z7-1,fbi,1
PM677-Z9-1,fbi,1
PM692-Z3-1,fbi,2
PM717-Z1,fbi,0
PM73-X1-1,fbi,0
PM735-Z7-1,fbi,0
PM744-Z1,fbi,3
PM748-Z26-1,fbi,0
PM750-Z15,fbi,0
PM750-Z8-1,fbi,0
PM753-Z2-1,fbi,1
PM773-X1,fbi,7
PM80-Z1-C1,fbi,0
PM813-Z2,fbi,5
PM815-Z3-1,fbi,4
PM846-Z2-1,fbi,0
PM861-Z5-1,fbi,12
PM866-Z2,fbi,22
PM877-Z2-1,fbi,3
PM883-Z2-1,fbi,0
PM884-Z13-1,fbi,0
PM89-ZLN1,fbi,0
PM897-Z2-1,fbi,1
PM90-Z1-1,fbi,14
PM90-Z19-1,fbi,0
PM90-Z25-1,fbi,0
PM902-Z1-1,fbi,5
PM919-Z2-1,fbi,0
PM922-Z2,fbi,53
PM935-Z1-1,fbi,5
PM948-Z4-1,fbi,5
PM992-X1-1,fbi,6
PR-02-1431,fbi,2
PR-03-3125,fbi,6
PR-03-728,fbi,0
PR-04-1243,fbi,0
PR-0410,fbi,0
PR-05-3595,fbi,0
PR-06-1749,fbi,7
PR-06-3199,fbi,2
PR-07-3258,fbi,1
PR-07-360,fbi,2
PR-07-4610,fbi,6
PR-07-4814,fbi,12
PR-08-2153,fbi,2
PR-08-2455,fbi,0
PR-08-4154,fbi,1
PR-08-556,fbi,17
PR-08-784,fbi,0
PR-09-146,fbi,1
PR-09-3983,fbi,0
PR-09-601,fbi,5
PR-2621,fbi,0
PR-2741,fbi,0
PR-3042,fbi,11
PR-4240,fbi,7
PR-7520,fbi,14
PR-STID0000000415,fbi,5
PR-STID0000002872,fbi,0
PR-STID0000003127,fbi,1
a25ba6991cdc90fb66cef9fa154d52f67ffce6d271a18c9fa33cb82ebac6d964,fbi,3
a291ec924b460d7dacd1deae82a5e9247c3770de28cd2f202014f24edd27fdbc,fbi,7
a293752317dee4bd4904cb5d2a081581e8472f6445709fb2c0f45ee85217990d,fbi,31
a307c661f084fb97799f6a166600734b68b727006909a0b10ce525f1b6415aa8,fbi,23
a3b92e88191e182682ecd6b5e9bd293f729df82ddae31832b68b6e431e92d5a9,fbi,12
a3cb977c05d7d352217dc61aab127ad808f3ceeba73e0f29d66a6413e1dd9ca7,fbi,13
a46434e58a34e0e99f630629c94f09d33e002444d02c39269165de26d985718d,fbi,24
a504c27a1fd7af3a53e0b5108cc052cab5ff8d1a353800e85ea8eec766707bde,fbi,30
a548137dbe60bc2b84a8a704085d87362687f3e1aec35c978535a00e3fbffa1c,fbi,18
a575fa3a084b236bdcc6c02c119e643d4bdd9cb84bcac4716fca07bc2b74fcf1,fbi,13
a5cf51cebbb267ad48366801701eb3a8ec788f9ecff83b6635df09eff4c4a13d,fbi,15
a624a0c1c1913bae5bbae8811ee75a6c5150308de7321ab7ac13247677335bfa,fbi,11
a672f9244a6fe9ee7e992f3b412d19aa481bd6b67586846bff56e20e5e2396b3,fbi,9
a6d223164cca3826d327c57ac731da9f25584747d5f07781052aff2443d4ab2e,fbi,5
a7376de8be895a08d2abb22b1e3ee2483fb47abc534d7c6a066b06b2f0d4459a,fbi,15
a753fb90260943b0a5a428599b41a14fa4afdfafd38a6284f0b02db1b5c204d6,fbi,5
a753fb90260943b0a5a428599b41a14fa4afdfafd38a6284f0b02db1b5c204d6.2,fbi,27
a75a28c079f8d2907b6d787d42321aa9181af4a2ea11661ddeb2c64880fb1f21,fbi,3
a7e6decafefc73c92fe85040820d83bd4b1c326689b6e9452a160d25bc980a98,fbi,9
a8abb113e589e360a9aaa31db4883f56206e49bc70b6d3577eb4736ba40018d7,fbi,12
a968458c4aa5fb6e51d777b44f5fd8f0c563732d2c2a7ec5dc93cd5f8695407a,fbi,12
aa65a09b407bbeb0954d4632fd062dd8487c6fd8cdcfbc6ee25213fbe40f184c,fbi,13
aacbb2aa070b806093aadacc0466a763cee154f567646cc2ba433b7f6869c248,fbi,24
ab989ee5292af30a60ec0513ddc11cf15438035981075b0857e0d057d010c1fb,fbi,34
ababdefc84d79651cc5cbee04223ebff2d3479f79542ab018ed7dd62c21fbb06,fbi,11
abe0a2a743467f12a0a73ea6ef97fb1e22252f323b8400b41fa90d4526b58d12,fbi,5
acf69aa660142cf43def706fbb84f6b9214ffaa15e9a8b5dc86e42d1b80b182d,fbi,24
ad911862aca0a6b42d094875b3135f5a8e850ce1a11394dca9913cda419fe972,fbi,23
adef0e9ec80a088f6b632bc006df596c95352367ba861b37ee8a875cc8f6102c,fbi,9
af2e66fc3118bd5100b0d503caedda230b2b515a097537f873cd0190a115d44f,fbi,37
b095be882857633de948faf0619072298aa64461fd058af02352f8961c273320,fbi,9
b095be882857633de948faf0619072298aa64461fd058af02352f8961c273320.2,fbi,10
b0d1263eaf6c8f36ab1f54a617bbc331c85ff04bf58ad52e2a76eab31cf9dea3,fbi,9
b1e3464f5718a6c674ee1a8da4a92ab7cc4f892e1b2e7a25cc7401f5c734124e,fbi,14
b26feac50fdbedc8eafcc6a61ae136ce3d2c1ec0a371f095e192f21588ebfa3d,fbi,4
b2f3a00c65761babe08a8a09c89691ee12894d2a0291d029cc4786fcf0dd6ed4,fbi,0
b31dbb31ade8cd2712f4def82dfc69fe473e66bd114485878466cd88714675a1,fbi,23
b36a54f3952a12ee5c34f2e8ab1b5ae41c4f5a1eb843081b71a2f89529cc607c,fbi,18
b5217a2605627aca89ea9e9cf416cb25699e1a2a080d332592db3b272750fb9e,fbi,0
b5ac3e4486fc321cc8b938f32cb5dadc810e4091b7e1bf0c8cf67fe3d1ad79d6,fbi,21
b79580c5b084a20cd9d522fa745b78bc86c0c0b1172e150112e05f1cc4c8304d,fbi,16
b83276e275db581581238ffb61e2680ef11a9bb54ad19bc8f70fbee175d10b5d,fbi,18
b87e55cef8e89a6b9e01ccc33a5442d214d9b387fb5167242ee5870765f1e40b,fbi,22
b8b2821ff551cc8cbf1e4a991c8b194f55891abaf407569629bcb3acb131c19a,fbi,22
b8b7637a8d22837847d02df6a4587bd93fcd2c9ed21ef04893336f3c7dd6ddba,fbi,68
b8bfd29057a30c787f3ce32ad6fd64aeb349043a52c25d917cb28644bc0a48a0,fbi,11
b9c930ab63b7407c3fa8c53f8552e1a66ab9f970dfc436e2e51bd05414618648,fbi,8
b9ea87e34b63b2829a4325cb9a3b6735aaf98ad39f4281a228b69dcdef430130,fbi,10
ba008d8420c4c99b5649df06ad0963679f745af843694ab2177999e77007f274,fbi,28
bb045204c5ffa7051c634c2e95e79c1cd747e7ef90f17f0028c79e8e43d17a9b,fbi,51
bb12d9bb26703270e2fcfbff31177ae565874daf2528647fedd249b6c2935cf2,fbi,22
bc79d401dc11ae3b9fb974a8e63e8bf333b96c1440945786d137f03674496f08,fbi,17
bd0b25935bc8755ba84befd0ed0ccea133d82b094e0ffa3d4955e5b185c4e09f,fbi,36
bd8b41d77f905bd068f01e8ac5dc0b7ef04d8ac2215d4154c0738348b8918278,fbi,31
be676cca94bc8602cb0eef47fafa62ae3665d31d7eae696604c0b2d1c11a4cbd,fbi,11
be968792772699a12e22c87670fa3f80e7c142271bdd98b62f4fb62f8fd4595c,fbi,71
c3665bc6f6a1cdf8269db11e730221a95e50887912aaa0111c80ad13afa58eed,fbi,10
c38c7f036a705ba76a61d74c12e731be96998f55f2d811acaf0be815077ada0a,fbi,30
c4576ef6950092fd647b7e0ccdf5e46cbfa3da5648f93f5e8c40f76bbf59fad3,fbi,11
c4577b94393c6a47c5033065ba9a879329432ceb9cb8b6ee590c9023e0c9efb5,fbi,18
c5470714db694a4a422ae88accca649e5a1c1101caedd86d2585edb7a1ab4d71,fbi,41
c60ea332ac60a35404032dad8cda635f834429b2040098e2cb247d2f54b6b4e9,fbi,14
c663059a37d1a1a67f9db09184aba83ae618af0e1717aaa1650eb81abaa83e10,fbi,3
c6872050642efc50838c33494a3f26c7a912efcda4b2d355306aab91b8a77db4,fbi,14
c72589bc8e2b3e3e7373fbf0b5adb4c67dfb65afa28950d68bc08e94b4e5f6e6,fbi,6
c7bfd214f91659c29c94ced600fe7a2ec9409351d81f69446f129280522b09dd,fbi,25
c8520defc94e82f4984f47e47d452a9d06d0643704636037feb2782a757df487,fbi,16
c92b6c3dc5d7ab373cca89e4261a451f1a5d86b4d5bc05d7136fabb995f4d353,fbi,0
c9db481edc32ce76746d2f099953d6010d3bd2d53c4ede5b89c5339ce551798c,fbi,0
ca5d2c19174791eda451f1994223b4c5b78a668e5b135230f5149eb7d65a97d3,fbi,16
ca7711a3704bf6c3c53c8da9151d70fb1b412e52dab8a03e3380611d9669e750,fbi,6
cb5a5cc0336981375208f731fe0f52f391d51f6bc6742746b19ddfd58e6f83e4,fbi,61
cb69d1fba616ddc3cedf635f4a60d4e5a10e7206e091253e753900a02eac908e,fbi,13
cb938cf52fa2b27bdf2d234f30a67f7e766ec1731bae4fe380170a6ce5dd61fa,fbi,20
cbb3fe1356e892fcf4ab170f32437b31912d670782c764965203603bc9205337,fbi,2
cd056b00c8eea9e5c9bcae0bdf268f74dcd3ff4ab85c71752c76792e7937234b,fbi,10
cd65d105ecaafbe94b32932c5444b28fa23317020bdd82012babdca9266577fd,fbi,28
cd65d105ecaafbe94b32932c5444b28fa23317020bdd82012babdca9266577fd.2,fbi,26
cda8761bee34e8f7563e187e3ef25f09026b7f16a1d27aa6e920db7f2b79bc1c,fbi,25
