pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
360-24412-115M-30--360-25005N-225S-BLD,1814,0,0,0,57,0,394,1119,0,0,0,136,0,1477,0,0,0,0,0,0,0,0,0,0
360-24810-239U-25--360-25005N-225S-BLD,2247,0,0,0,0,0,2797,295,0,0,0,0,0,1421,0,0,0,0,0,0,0,0,0,0
360-24813-239U-23--360-25005N-225S-BLD,5525,0,0,0,2781,0,810,710,0,0,0,0,0,4418,0,0,0,0,0,0,0,0,0,0
381-23836-79T-27--381-25006N-248R-BLD,844,0,0,0,0,0,251,385,0,0,0,0,0,356,0,0,40,0,0,0,0,0,0,0
381-23839-79T-23--381-25006N-248R-BLD,1235,0,0,0,0,0,0,550,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0
381-23842-234U-27--381-25006N-248R-BLD,1088,0,0,0,0,0,41,432,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0
381-23845-234U-23--381-25006N-248R-BLD,1258,0,0,0,0,0,0,659,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0
381-23848-22H-30--381-25006N-248R-BLD,1645,52,0,0,0,0,527,604,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0
381-23851-22H-26--381-25006N-248R-BLD,1463,141,0,0,0,0,261,425,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0
385-24421-148R-27--385-24955N-148R-GST,1865,345,0,0,724,0,434,214,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0
385-24424-148R-29--385-24955N-148R-GST,2400,432,0,0,794,0,328,799,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0
385-24816-164U-29--385-24955N-148R-GST,2193,229,0,0,10,0,585,384,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,0
385-24819-164U-31--385-24955N-148R-GST,3265,128,0,0,9,0,817,296,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,0,0
387-23656-309J-39--387-24974N-309J-GST,677,0,0,0,0,0,559,57,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
387-23659-309J-30--387-24974N-309J-GST,0,0,0,0,0,0,0,806,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0
387-23662-173L-36--387-24974N-309J-GST,1383,0,0,0,0,0,0,294,0,0,0,0,0,1132,0,0,0,0,0,0,0,0,0,0
387-23665-173L-29--387-24974N-309J-GST,639,0,0,0,0,0,0,730,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,0,0
391-23521-155R-31--391-25007N-73P-BLD,2125,726,0,0,1163,0,808,183,0,0,428,0,0,638,0,0,0,0,0,0,0,0,0,0
391-23866-82K-33--391-25007N-73P-BLD,2228,668,273,0,0,0,486,322,0,0,0,85,192,260,0,0,0,0,0,0,0,0,0,0
391-23869-82K-31--391-25007N-73P-BLD,1704,219,499,0,0,0,0,154,0,0,0,0,463,544,0,0,0,0,0,0,0,0,0,0
391-23872-155R-34--391-25007N-73P-BLD,2262,658,79,0,447,0,1525,181,0,0,357,0,326,240,0,0,0,0,0,0,0,0,0,0
396-24445-52V-35--396-25008N-52V-BLD,606,199,0,0,959,0,117,26,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0
396-24448-52V-37--396-25008N-52V-BLD,0,0,0,0,0,723,0,2864,0,0,0,0,0,4238,0,0,0,0,0,0,0,0,0,0
396-24457-98A-37--396-25008N-52V-BLD,1574,291,0,0,2825,0,3781,609,0,0,0,0,0,1570,0,0,0,0,0,0,0,0,0,0
396-24461-98A-37--396-25008N-52V-BLD,1239,0,0,0,151,0,1557,1838,0,0,0,436,0,2099,0,0,0,0,0,0,0,0,0,0
403-24383-153N-30--403-24957N-153N-GST,1126,0,77,0,0,0,713,414,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0
403-24385-153N-33--403-24957N-153N-GST,1876,0,0,0,0,0,0,2716,0,0,0,149,0,475,0,0,105,0,0,0,0,0,0,0
403-24388-175J-30--403-24957N-153N-GST,550,0,0,0,0,0,4,1421,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
403-24391-175J-32--403-24957N-153N-GST,296,0,0,0,0,61,57,1203,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
